_id,background,name,plat_id,wdzj_plat_id,status,finished
2569,,乾恒来投资,2569,2569,跑路,1
2572,,伟利投资,2572,2572,跑路,1
2695,,富华金融,2695,2695,跑路,1
2528,,永融e贷,2528,2528,跑路,1
2529,,鹏天投资,2529,2529,跑路,1
2533,,天弘创投,2533,2533,跑路,1
4816,,盘锦贷,4816,4816,跑路,1
1102,,兴旺财富,1102,1102,跑路,1
5802,,林坤投资,5802,5802,跑路,1
2501,,源鑫贷,2501,2501,跑路,1
5819,,泰金融,5819,5819,提现困难,1
2495,,宝丰财富,2495,2495,跑路,1
2496,,天诚贷,2496,2496,跑路,1
456,,洛卡贷,456,456,跑路,1
2443,,明铄财富,2443,2443,跑路,1
2445,,闽商贷,2445,2445,跑路,1
2447,,民融通,2447,2447,跑路,1
2450,,民间资本,2450,2450,跑路,1
2452,,迈龙财富,2452,2452,跑路,1
2453,,眉州商贷,2453,2453,跑路,1
2454,,尔达信投,2454,2454,跑路,1
5029,,苏信财富,5029,5029,跑路,1
6177,,牡丹财富（菏泽）,6177,6177,跑路,1
2444,,金瑞投资,2444,2444,跑路,1
2458,,丰谦创投,2458,2458,跑路,1
4834,,鸿顺金融,4834,4834,跑路,1
2460,,海阳财富,2460,2460,跑路,1
4808,,投客网,4808,4808,跑路,1
5804,,金茂在线,5804,5804,跑路,1
2464,,亚港投资,2464,2464,跑路,1
2466,,信美财富,2466,2466,跑路,1
2467,,辉煌财富,2467,2467,跑路,1
2468,,携盛金融,2468,2468,跑路,1
1537,,中信e贷,1537,1537,跑路,1
2470,,达通创投,2470,2470,跑路,1
625,,存钱罐,625,625,提现困难,1
2475,,信融汇金,2475,2475,跑路,1
4817,,明德创投,4817,4817,跑路,1
1696,,COLA贷,1696,1696,提现困难,1
2476,,鑫巢财富,2476,2476,提现困难,1
1178,,易诚金融,1178,1178,跑路,1
1958,,投息宝,1958,1958,跑路,1
1403,,银米贷,1403,1403,跑路,1
2405,,乐投无忧,2405,2405,跑路,1
2413,,艾瑞贷,2413,2413,提现困难,1
1874,,龙腾财富,1874,1874,跑路,1
2406,,龙跃贷,2406,2406,跑路,1
2407,,立洲金融,2407,2407,跑路,1
2408,,融海财富,2408,2408,跑路,1
2409,,国银财富,2409,2409,跑路,1
2410,,锦煜贷,2410,2410,跑路,1
2411,,隆晋贷,2411,2411,跑路,1
2412,,鸿商贷,2412,2412,跑路,1
252,,365金融,252,252,提现困难,1
2414,,丰融贷,2414,2414,跑路,1
2421,,鑫龙财富,2421,2421,跑路,1
2425,,金汇丰,2425,2425,跑路,1
1052,,优区贷,1052,1052,提现困难,1
2428,,国银贷,2428,2428,跑路,1
2429,,赢瑞创投,2429,2429,跑路,1
1869,,德利贷,1869,1869,提现困难,1
2434,,金蝶理财,2434,2434,提现困难,1
4838,,金蝶财富,4838,4838,提现困难,1
2431,,本息宝,2431,2431,跑路,1
2163,,融合天下,2163,2163,提现困难,1
1240,,汉荣鼎盛,1240,1240,跑路,1
1794,,诚信万通,1794,1794,跑路,1
2440,,海巢贷,2440,2440,跑路,1
1636,,大鑫富帮,1636,1636,经侦介入,1
238,,全诚在线,238,238,提现困难,1
1222,,天天投,1222,1222,提现困难,1
2479,,恒艳财富,2479,2479,提现困难,1
2481,,步华投资,2481,2481,提现困难,1
2480,,宏安财富,2480,2480,跑路,1
4836,,汇融财富,4836,4836,跑路,1
5411,,豪得贷,5411,5411,跑路,1
632,,众信在线,632,632,提现困难,1
2482,,乐投微贷,2482,2482,跑路,1
2483,,乐天在线,2483,2483,跑路,1
1062,,腾滕聚,1062,1062,提现困难,1
110,,慧财网,110,110,提现困难,1
191,,友贷网,191,191,提现困难,1
732,,富壹贷,732,732,提现困难,1
1883,,昌晟易贷,1883,1883,提现困难,1
2485,,好信财富,2485,2485,跑路,1
2504,,松特贷,2504,2504,跑路,1
3602,,昌盛易贷,3602,3602,跑路,1
904,,当当贷,904,904,跑路,1
2505,,华夏创银,2505,2505,跑路,1
4613,,宏能投资,4613,4613,跑路,1
2510,,汇元贷,2510,2510,提现困难,1
2511,,苹果金融,2511,2511,提现困难,1
2512,,缑城贷,2512,2512,提现困难,1
2508,,阳天财富,2508,2508,跑路,1
1936,,积财99,1936,1936,跑路,1
5810,,硕丰财富,5810,5810,跑路,1
2517,,莱诚贷,2517,2517,提现困难,1
2519,,恒友投资,2519,2519,提现困难,1
2523,,商贸财富,2523,2523,提现困难,1
4803,,银盛亿达,4803,4803,跑路,1
898,,邦诚金融,898,898,提现困难,1
2229,,睿逸财富,2229,2229,提现困难,1
678,,迅贷网,678,678,跑路,1
1349,,红兆资本,1349,1349,跑路,1
2524,,日宝网,2524,2524,跑路,1
2514,,传通财富,2514,2514,提现困难,1
2527,,金栋投资,2527,2527,跑路,1
2539,,名龙资本,2539,2539,跑路,1
1739,,中金服,1739,1739,跑路,1
2488,,君发贷,2488,2488,跑路,1
4824,,安稳财富,4824,4824,跑路,1
1290,,融亿通,1290,1290,提现困难,1
2497,,中银信投资,2497,2497,跑路,1
2537,,国瑞财富,2537,2537,提现困难,1
2544,,加诚金融,2544,2544,提现困难,1
993,,亿人易贷,993,993,跑路,1
2536,,奇旺投资,2536,2536,跑路,1
2545,,瑞敏投资,2545,2545,跑路,1
137,,自由金服,137,137,提现困难,1
4804,,无忧E贷,4804,4804,跑路,1
4818,,妙华生意贷,4818,4818,跑路,1
4847,,金谷创投,4847,4847,跑路,1
934,,微小宝,934,934,提现困难,1
2546,,盛达投资,2546,2546,跑路,1
46,,紫枫信贷,46,46,提现困难,1
701,,潮深e融,701,701,提现困难,1
979,,陆鑫所,979,979,提现困难,1
2548,,腾远投资,2548,2548,提现困难,1
2562,,上致财富,2562,2562,提现困难,1
2062,,涛财网,2062,2062,提现困难,1
2566,,同发理财,2566,2566,跑路,1
2578,,京银财富,2578,2578,跑路,1
422,,黔程金融,422,422,提现困难,1
397,,卡趣网,397,397,提现困难,1
1977,,慧达财富,1977,1977,提现困难,1
5611,,浦发财富,5611,5611,提现困难,1
2551,,盛宇财富,2551,2551,跑路,1
2580,,富赢财富,2580,2580,跑路,1
2582,,亚龙信投,2582,2582,跑路,1
645,,友禾创投,645,645,提现困难,1
877,,天勤在线,877,877,提现困难,1
2579,,易尚在线,2579,2579,提现困难,1
967,,鸿诚贷,967,967,跑路,1
2585,,瑞资所,2585,2585,跑路,1
4842,,宜融投,4842,4842,跑路,1
920,,苏丰创投,920,920,提现困难,1
2588,,顺昌财富,2588,2588,跑路,1
2003,,拾贝理财,2003,2003,提现困难,1
1806,,强强财富,1806,1806,跑路,1
2589,,盛泰信投,2589,2589,跑路,1
2590,,北斗金融,2590,2590,跑路,1
2596,,赢富达,2596,2596,跑路,1
2599,,安琪贷,2599,2599,跑路,1
930,,财富在线,930,930,提现困难,1
1051,,互益贷,1051,1051,提现困难,1
2594,,西部聚财,2594,2594,跑路,1
2611,,巨莱财富,2611,2611,跑路,1
297,,融易信,297,297,提现困难,1
1570,,迅拓创投,1570,1570,提现困难,1
2613,,鸿海资本,2613,2613,提现困难,1
2618,,亿通投,2618,2618,提现困难,1
665,,生财有道,665,665,跑路,1
2602,,鲁华财富,2602,2602,跑路,1
2615,,惠利宝,2615,2615,跑路,1
2617,,百益贷,2617,2617,跑路,1
4029,,万佳金融,4029,4029,跑路,1
1409,,投乐网,1409,1409,跑路,1
1708,,中融易联,1708,1708,跑路,1
2623,,安农商贷,2623,2623,跑路,1
2624,,久盈投资,2624,2624,跑路,1
2625,,耀升信投,2625,2625,跑路,1
2641,,银泰发,2641,2641,跑路,1
926,,坤玺金融,926,926,提现困难,1
1898,,嘉润财富,1898,1898,提现困难,1
2642,,巢商金融,2642,2642,提现困难,1
119,,工商贷,119,119,提现困难,1
2647,,钱茂财富,2647,2647,提现困难,1
604,,好管家,604,604,跑路,1
2644,,融创财富,2644,2644,跑路,1
2645,,助行投资,2645,2645,跑路,1
2650,,泰堃财富,2650,2650,经侦介入,1
1981,,如丰电子财富,1981,1981,跑路,1
2652,,百e贷,2652,2652,跑路,1
2654,,盈通易贷,2654,2654,跑路,1
1058,,得利宝,1058,1058,提现困难,1
2656,,弘文贷,2656,2656,提现困难,1
5275,,百川贷,5275,5275,跑路,1
228,,美冠信投,228,228,提现困难,1
2698,,裕德财富,2698,2698,提现困难,1
2702,,乔赢财富,2702,2702,提现困难,1
2700,,金地信投,2700,2700,跑路,1
2708,,中海融通,2708,2708,跑路,1
302,,速可贷,302,302,提现困难,1
1753,,亿贷网,1753,1753,提现困难,1
2696,,众鑫贷,2696,2696,提现困难,1
2709,,英大创投,2709,2709,跑路,1
5797,,菁英贷,5797,5797,跑路,1
2729,,元太在线,2729,2729,提现困难,1
2710,,联商贷,2710,2710,跑路,1
2711,,金信贷,2711,2711,跑路,1
2728,,鲁源金融,2728,2728,跑路,1
2732,,赢城创投,2732,2732,提现困难,1
2733,,壹视财富,2733,2733,提现困难,1
2736,,中山投资,2736,2736,提现困难,1
2731,,聚来融,2731,2731,跑路,1
1048,,佰易投,1048,1048,跑路,1
2738,,骏宝威,2738,2738,跑路,1
2739,,元一投资,2739,2739,跑路,1
5799,,金贝财富,5799,5799,跑路,1
647,,武汉贷,647,647,提现困难,1
2740,,坤隆投资,2740,2740,跑路,1
2742,,德利创投,2742,2742,跑路,1
2743,,富源财富,2743,2743,跑路,1
225,,好优贷,225,225,提现困难,1
229,,莱商贷,229,229,提现困难,1
1317,,华南城贷,1317,1317,提现困难,1
2753,,亿鑫创投,2753,2753,提现困难,1
2754,,新锐联,2754,2754,提现困难,1
2755,,益达易贷,2755,2755,提现困难,1
2759,,鸿利财富,2759,2759,提现困难,1
2744,,安融网,2744,2744,跑路,1
2747,,万博基业,2747,2747,跑路,1
2749,,银际财富,2749,2749,跑路,1
2752,,优利网,2752,2752,跑路,1
2757,,鑫联创投,2757,2757,跑路,1
2768,,弘桥投资,2768,2768,提现困难,1
5250,,厚金资产,5250,5250,提现困难,1
2769,,百泓财富,2769,2769,跑路,1
1101,,合泽财富,1101,1101,提现困难,1
389,,微通贷,389,389,跑路,1
2777,,徽通金融,2777,2777,跑路,1
2779,,中安永恒财富,2779,2779,提现困难,1
856,,良渚财富,856,856,提现困难,1
2746,,金鑫创投,2746,2746,提现困难,1
2798,,鑫华创投,2798,2798,提现困难,1
483,,天天聚财,483,483,提现困难,1
1126,,昊天财富,1126,1126,跑路,1
2564,,聚投网,2564,2564,跑路,1
2802,,中诚财富,2802,2802,提现困难,1
2804,,丰彩投资,2804,2804,跑路,1
738,,克克贷,738,738,提现困难,1
1108,,百凯祺投资,1108,1108,提现困难,1
2808,,金喜财富,2808,2808,提现困难,1
2810,,卓信财富,2810,2810,提现困难,1
589,,众人贷,589,589,跑路,1
5808,,鑫宝鼎投资,5808,5808,跑路,1
352,,惠信财富,352,352,提现困难,1
1803,,建辉贷,1803,1803,提现困难,1
2825,,徽瑞贷,2825,2825,跑路,1
2826,,凯祥财富,2826,2826,跑路,1
5820,,益弘投资,5820,5820,跑路,1
2827,,福州财富,2827,2827,跑路,1
2828,,群润贷,2828,2828,跑路,1
679,,九问贷,679,679,经侦介入,1
2831,,星光资本,2831,2831,提现困难,1
2805,,中桂联投资,2805,2805,跑路,1
2830,,渤海金融,2830,2830,跑路,1
2840,,迪丰资本,2840,2840,跑路,1
2841,,万钧财富,2841,2841,跑路,1
2583,,宝翔投资,2583,2583,跑路,1
2843,,新双贷,2843,2843,提现困难,1
2842,,聚鑫贷,2842,2842,跑路,1
2844,,裕滨财富,2844,2844,跑路,1
2845,,汇银财富,2845,2845,跑路,1
820,,百利财富,820,820,跑路,1
2847,,鑫潮创投,2847,2847,跑路,1
2849,,聚铢投资,2849,2849,跑路,1
2851,,富弘易贷,2851,2851,跑路,1
2855,,时诗运,2855,2855,跑路,1
1142,,品胜财富,1142,1142,提现困难,1
1506,,中金在线（湘）,1506,1506,跑路,1
2856,,弘宇信投,2856,2856,跑路,1
2858,,益远赢,2858,2858,跑路,1
2859,,创盛财富,2859,2859,提现困难,1
750,,美好时贷,750,750,跑路,1
2860,,荣盛贷,2860,2860,跑路,1
5389,,老树财富,5389,5389,跑路,1
2863,,盛赢资本,2863,2863,提现困难,1
915,,19贷,915,915,跑路,1
2861,,浩万投资,2861,2861,跑路,1
2862,,力元投资,2862,2862,跑路,1
2864,,天源财富,2864,2864,跑路,1
2874,,中庚财富,2874,2874,提现困难,1
1782,,成峰创投,1782,1782,跑路,1
2554,,三五八创投,2554,2554,跑路,1
2865,,利德丰财富,2865,2865,跑路,1
1812,,格瑞金融,1812,1812,跑路,1
1871,,通灵创投,1871,1871,跑路,1
2875,,易建财富,2875,2875,跑路,1
2876,,金中信,2876,2876,跑路,1
2877,,顺祥投资,2877,2877,跑路,1
5781,,金星创投,5781,5781,跑路,1
2878,,光华永贷,2878,2878,提现困难,1
4810,,苏米计划,4810,4810,提现困难,1
1314,,康意和,1314,1314,跑路,1
83,,通融易贷,83,83,提现困难,1
1183,,浩亚达e金融,1183,1183,跑路,1
2880,,幸汇财富,2880,2880,经侦介入,1
1117,,我投点,1117,1117,跑路,1
2881,,宏升投资,2881,2881,跑路,1
2887,,汇丰恒创投,2887,2887,跑路,1
406,,尊荣财富,406,406,提现困难,1
190,,融金通,190,190,提现困难,1
2890,,亿豪商贷,2890,2890,跑路,1
2891,,信安财富,2891,2891,跑路,1
2892,,锦盛财富,2892,2892,跑路,1
1275,,融邦贷,1275,1275,提现困难,1
2898,,峰诺贷,2898,2898,提现困难,1
2897,,金誉丰投资,2897,2897,跑路,1
1640,,惠民财富,1640,1640,提现困难,1
2899,,惠民理财,2899,2899,跑路,1
2901,,顺顺贷（浙）,2901,2901,跑路,1
2902,,广发贷,2902,2902,提现困难,1
2904,,众力投融,2904,2904,跑路,1
696,,聚米立方,696,696,跑路,1
1735,,爱增宝,1735,1735,跑路,1
1323,,君孚财富,1323,1323,提现困难,1
2907,,沪易贷,2907,2907,提现困难,1
2905,,资本密码,2905,2905,跑路,1
2906,,嘉融贷,2906,2906,跑路,1
414,,融讯网,414,414,提现困难,1
2913,,信诚创投,2913,2913,提现困难,1
2926,,安泰创投,2926,2926,提现困难,1
2547,,龙泰财富,2547,2547,跑路,1
2909,,宏图创投,2909,2909,跑路,1
2929,,盈聚贷,2929,2929,提现困难,1
2927,,惠金创投,2927,2927,跑路,1
2928,,鑫益贷,2928,2928,跑路,1
1179,,连连贷,1179,1179,提现困难,1
2941,,融信达投资,2941,2941,提现困难,1
2943,,鸿湘堂,2943,2943,提现困难,1
2944,,民间财富,2944,2944,提现困难,1
1730,,敬友财富,1730,1730,跑路,1
2942,,源泰易贷,2942,2942,跑路,1
2945,,旺欣贷,2945,2945,提现困难,1
2946,,鹏飞财富,2946,2946,跑路,1
2948,,钱布贷,2948,2948,提现困难,1
2959,,鑫发创投,2959,2959,跑路,1
2960,,至鼎财富,2960,2960,跑路,1
2961,,德亨在线,2961,2961,跑路,1
2949,,众利创投,2949,2949,提现困难,1
2950,,汪达财富,2950,2950,提现困难,1
2963,,万晶聚金融,2963,2963,跑路,1
2967,,兴飞财富,2967,2967,提现困难,1
2968,,无棣盛世,2968,2968,提现困难,1
1238,,鸿利贷,1238,1238,跑路,1
2889,,晨升投资,2889,2889,跑路,1
2962,,鼎和资本,2962,2962,跑路,1
5817,,锦宏博汇投资,5817,5817,跑路,1
2965,,招商加盟贷,2965,2965,提现困难,1
5463,,鼎信投资,5463,5463,跑路,1
2970,,亿润贷,2970,2970,提现困难,1
2972,,惠通贷,2972,2972,提现困难,1
2979,,中富润德,2979,2979,跑路,1
2980,,荣京贷,2980,2980,跑路,1
2981,,鑫广顺,2981,2981,跑路,1
2974,,点道投资,2974,2974,跑路,1
2983,,乾韵财富,2983,2983,跑路,1
2985,,盈金创富,2985,2985,跑路,1
2986,,善富资本,2986,2986,跑路,1
2966,,天之浩投资,2966,2966,跑路,1
1002,,双富贷,1002,1002,提现困难,1
2987,,欧亿投资,2987,2987,跑路,1
1486,,智慧树金融,1486,1486,跑路,1
2989,,金政创投,2989,2989,跑路,1
2990,,鲁滨易投,2990,2990,跑路,1
2991,,兴民财富,2991,2991,跑路,1
2995,,祥富春投资（粤）,2995,2995,跑路,1
1105,,龙途理财,1105,1105,提现困难,1
2996,,祥富春投资（沪）,2996,2996,跑路,1
2994,,诺贷投资,2994,2994,提现困难,1
1171,,可投可贷（鲁）,1171,1171,提现困难,1
186,,民生创投,186,186,提现困难,1
138,,邦融理财,138,138,跑路,1
5550,,万鑫财富,5550,5550,跑路,1
2998,,锐忻投资,2998,2998,跑路,1
2999,,佰信投,2999,2999,跑路,1
963,,机智投,963,963,提现困难,1
3000,,环球财富,3000,3000,跑路,1
3001,,凤城贷,3001,3001,跑路,1
3005,,亿德汇富,3005,3005,提现困难,1
3006,,启隆信投,3006,3006,提现困难,1
3004,,盛泰投资,3004,3004,跑路,1
3008,,万家创投,3008,3008,跑路,1
1346,,点滴聚财,1346,1346,提现困难,1
3009,,富莱而金融,3009,3009,跑路,1
3010,,贷宝宝,3010,3010,跑路,1
3013,,展翔投资,3013,3013,提现困难,1
976,,大佳创投,976,976,跑路,1
3014,,金兴贷,3014,3014,跑路,1
3015,,人人金融,3015,3015,跑路,1
3016,,钱客金融,3016,3016,跑路,1
3017,,安贷创投,3017,3017,跑路,1
3020,,益宝贷,3020,3020,跑路,1
5788,,懒人理财,5788,5788,跑路,1
3023,,联富金融,3023,3023,跑路,1
3024,,安农e商,3024,3024,提现困难,1
3025,,易通投资,3025,3025,提现困难,1
3027,,家融合,3027,3027,跑路,1
103,,易网贷,103,103,提现困难,1
3028,,亿谷财富,3028,3028,提现困难,1
3745,,自由贷,3745,3745,提现困难,1
5764,,江淮在线,5764,5764,跑路,1
1400,,好收易,1400,1400,提现困难,1
360,,汇瑞财富,360,360,提现困难,1
3032,,宏飞创投,3032,3032,提现困难,1
3031,,永利财富（皖）,3031,3031,跑路,1
843,,世纪创想,843,843,提现困难,1
3048,,翼凤贷,3048,3048,跑路,1
3033,,安凰贷,3033,3033,跑路,1
3035,,天达创投,3035,3035,跑路,1
1302,,合众贷,1302,1302,提现困难,1
5800,,东升财富,5800,5800,提现困难,1
3039,,天成投资,3039,3039,跑路,1
3057,,泯华创投,3057,3057,跑路,1
3040,,温商金融,3040,3040,跑路,1
3041,,联帮贷,3041,3041,跑路,1
3042,,如信网,3042,3042,跑路,1
44,,畅贷网,44,44,提现困难,1
846,,云图资本,846,846,提现困难,1
1237,,沪乾投资,1237,1237,提现困难,1
3781,,沪乾贷,3781,3781,提现困难,1
3044,,鼎隆投资,3044,3044,跑路,1
35,,盛融在线,35,35,提现困难,1
1278,,齐鲁金服,1278,1278,跑路,1
3045,,中恒盛业,3045,3045,跑路,1
3055,,帮你贷（皖）,3055,3055,提现困难,1
3056,,万利贷,3056,3056,跑路,1
408,,旗融网,408,408,跑路,1
348,,聚散贷,348,348,跑路,1
517,,福易贷,517,517,跑路,1
766,,海西贷,766,766,跑路,1
3069,,金畅想,3069,3069,跑路,1
804,,钱江理财,804,804,提现困难,1
1422,,星光财富,1422,1422,提现困难,1
5553,,发展贷,5553,5553,提现困难,1
2462,,瑞诚贷,2462,2462,跑路,1
3070,,乐城投资,3070,3070,跑路,1
2559,,铜穗子,2559,2559,提现困难,1
281,,发展投资,281,281,提现困难,1
354,,铭胜投资,354,354,提现困难,1
726,,融资谷,726,726,提现困难,1
3047,,青青贷,3047,3047,提现困难,1
3082,,九华金融,3082,3082,提现困难,1
3071,,华盈金融,3071,3071,跑路,1
3081,,活宝汇,3081,3081,跑路,1
199,,泰麟资本,199,199,提现困难,1
3083,,新聪理财,3083,3083,跑路,1
487,,鼎玉财富,487,487,提现困难,1
740,,净净贷,740,740,提现困难,1
344,,聚钱袋,344,344,提现困难,1
1045,,力川金融,1045,1045,提现困难,1
3086,,众融网,3086,3086,跑路,1
544,,鼎融资本,544,544,提现困难,1
654,,力安创投,654,654,提现困难,1
3087,,沃利资本,3087,3087,提现困难,1
3049,,诚贷网,3049,3049,跑路,1
5798,,太力财富,5798,5798,跑路,1
5816,,仁泰贷,5816,5816,跑路,1
3093,,玺融资本,3093,3093,提现困难,1
3097,,太湖金融,3097,3097,提现困难,1
3091,,小小易贷,3091,3091,跑路,1
3094,,广融钱多多,3094,3094,跑路,1
3095,,新乡贷,3095,3095,跑路,1
87,,热贷网,87,87,提现困难,1
232,,齐鲁人贷,232,232,提现困难,1
1340,,鑫阳创投,1340,1340,提现困难,1
3102,,万鼎投资,3102,3102,提现困难,1
1198,,用心贷,1198,1198,跑路,1
4682,,民鑫贷,4682,4682,跑路,1
3103,,汇凯鑫创投,3103,3103,跑路,1
203,,呱呱贷,203,203,提现困难,1
3104,,合汇富,3104,3104,跑路,1
3105,,华信贷,3105,3105,跑路,1
3109,,里外贷,3109,3109,提现困难,1
4826,,财神在线（苏）,4826,4826,提现困难,1
1064,,安宜贷（湘）,1064,1064,提现困难,1
3108,,甬发贷,3108,3108,提现困难,1
3110,,华容创投,3110,3110,跑路,1
3114,,保全财富,3114,3114,提现困难,1
5965,,宜投融,5965,5965,提现困难,1
273,,华夏商贷,273,273,跑路,1
1153,,华融天成,1153,1153,跑路,1
3115,,云商贷,3115,3115,跑路,1
3117,,众人贷（鲁）,3117,3117,跑路,1
5464,,宝丰隆,5464,5464,跑路,1
157,,鲁商贷,157,157,提现困难,1
279,,乐贷通,279,279,提现困难,1
3118,,旭鑫投资,3118,3118,提现困难,1
3119,,名宏创投,3119,3119,提现困难,1
3123,,泉旺创投,3123,3123,跑路,1
3124,,汾湖投资,3124,3124,跑路,1
5918,,东兴达投资,5918,5918,跑路,1
492,,文妥财富,492,492,提现困难,1
781,,利丰网,781,781,提现困难,1
409,,上咸bank,409,409,跑路,1
3126,,春强财富,3126,3126,跑路,1
5783,,鲁惠E贷,5783,5783,跑路,1
3127,,鼎泰益,3127,3127,跑路,1
4800,,御托贸易,4800,4800,跑路,1
3134,,多彩多乐,3134,3134,提现困难,1
3135,,华商财富,3135,3135,提现困难,1
3125,,汇众商贷,3125,3125,跑路,1
3138,,三农创投,3138,3138,提现困难,1
3139,,聚贷网,3139,3139,提现困难,1
256,,高新盛,256,256,提现困难,1
3137,,美E贷,3137,3137,提现困难,1
3140,,福人创投,3140,3140,提现困难,1
557,,每天美贷,557,557,提现困难,1
901,,校园贷,901,901,提现困难,1
1053,,信益贷,1053,1053,提现困难,1
3142,,青源贷,3142,3142,跑路,1
2568,,滨州财富,2568,2568,提现困难,1
3147,,众信财富,3147,3147,提现困难,1
4845,,惠利银通,4845,4845,提现困难,1
5943,,宏鸣财富,5943,5943,提现困难,1
3146,,国创投资,3146,3146,跑路,1
3143,,盛世汇盈,3143,3143,提现困难,1
3145,,玉丰投资,3145,3145,提现困难,1
3153,,金淮贷,3153,3153,提现困难,1
4899,,晋融贷,4899,4899,跑路,1
106,,融易贷（粤）,106,106,提现困难,1
388,,天之源贷,388,388,提现困难,1
393,,融易贷（陕）,393,393,提现困难,1
3155,,豫诚财富,3155,3155,提现困难,1
3812,,中原贷,3812,3812,提现困难,1
3156,,人贷贷,3156,3156,跑路,1
5465,,鸿川投资,5465,5465,跑路,1
3157,,鼎和贷,3157,3157,跑路,1
