_id,name,register_location,register_time,status,wdzj_plat_id
1604,坤润财富,广东|佛山,2015-02-09,停业或转型,1604
1522,瑞德微贷,山东|济宁,2015-01-18,停业或转型,1522
925,第一光年,广东|深圳,2014-09-15,停业或转型,925
2560,财鸟财富,云南|昆明,2015-07-27,停业或转型,2560
3469,融艺通,重庆|渝北,2015-11-10,停业或转型,3469
3937,千企贷,内蒙古|赤峰,2015-12-24,停业或转型,3937
1510,商汇财富,重庆|南岸,2014-12-29,停业或转型,1510
1273,汇德行,上海|黄浦,2014-11-01,停业或转型,1273
1096,V5金融,广东|深圳,2014-11-25,停业或转型,1096
2576,牛鼎网,云南|昆明,2015-07-07,停业或转型,2576
3330,聚千金融,浙江|杭州,2015-09-09,停业或转型,3330
3420,爱迪理财,北京|西城,2015-11-11,停业或转型,3420
3052,万同普惠,广东|深圳,2015-01-19,停业或转型,3052
6429,种子易贷,广东|深圳,2017-03-07,停业或转型,6429
4442,华融互联网金融,云南|玉溪,2016-03-16,停业或转型,4442
1939,厚铺街,重庆|南岸,2015-04-01,停业或转型,1939
4220,丰汇财富,山东|济南,2015-03-15,停业或转型,4220
530,月月贷,湖北|武汉,2014-04-14,停业或转型,530
2879,金安国有金融,贵州|黔东南,2015-04-08,停业或转型,2879
1734,金硕果,广东|深圳,2015-01-29,停业或转型,1734
4556,米果理财,北京|昌平,2016-06-20,停业或转型,4556
1927,翡翠贷,广东|深圳,2015-03-27,停业或转型,1927
545,多多智富,广东|深圳,2014-03-13,停业或转型,545
1631,日融财富,浙江|宁波,2014-12-12,停业或转型,1631
6378,盈利盒子,北京|朝阳,2017-02-06,停业或转型,6378
1602,惠龙贷,四川|成都,2015-02-02,停业或转型,1602
1661,联贷天下,湖南|长沙,2014-07-22,停业或转型,1661
1656,向日葵贷,浙江|杭州,2015-03-24,停业或转型,1656
4268,润顺财富,安徽|合肥,2016-04-08,停业或转型,4268
5677,荷叶金融,北京|朝阳,2015-12-24,停业或转型,5677
5583,车厘子理财,广东|深圳,2016-09-08,停业或转型,5583
1750,助赢普惠,北京|东城,2015-02-18,停业或转型,1750
4295,锦宏贷,浙江|衢州,2016-04-12,停业或转型,4295
4241,众汇通,上海|奉贤,2015-11-25,停业或转型,4241
2416,平乐贷,四川|成都,2014-09-09,停业或转型,2416
5513,双雄财富,江苏|常州,2016-07-31,停业或转型,5513
4411,小虾理财,上海|浦东,2016-04-26,停业或转型,4411
4368,车酷网,山东|济南,2016-04-18,停业或转型,4368
2224,钱趣网,陕西|西安,2015-06-01,停业或转型,2224
4568,中融恒信,福建|厦门,2016-07-06,停业或转型,4568
2156,智信创富,上海|宝山,2014-10-05,停业或转型,2156
2014,快联财富,浙江|宁波,2015-05-25,停业或转型,2014
6568,甬巨金服,上海|长宁,2017-07-10,停业或转型,6568
2473,乾易宝,广东|深圳,2015-02-04,停业或转型,2473
3569,粮食贷,黑龙江|大庆,2015-02-14,停业或转型,3569
1686,华涌贷,浙江|宁波,2014-09-01,停业或转型,1686
1682,阳光金融,辽宁|沈阳,2014-12-12,停业或转型,1682
2515,遇财网,广东|深圳,2015-04-22,停业或转型,2515
1271,全球贷（皖）,安徽|合肥,2014-09-29,停业或转型,1271
1263,钱江通,福建|厦门,2014-06-01,停业或转型,1263
2391,胜源财富,山东|滨州,2015-07-06,停业或转型,2391
704,艺融网,北京|朝阳,2014-07-24,停业或转型,704
1158,淘财网,湖北|宜昌,2014-10-15,停业或转型,1158
3428,借贷撮合网,北京|丰台,2015-05-01,停业或转型,3428
4084,八点金融,北京|朝阳,2016-01-18,停业或转型,4084
1337,第1车贷,北京|东城,2013-05-06,停业或转型,1337
4115,汉融网,北京|海淀,2015-06-12,停业或转型,4115
2771,锦如金融,云南|昆明,2015-06-27,停业或转型,2771
2119,清华财富,山东|济宁,2015-06-12,停业或转型,2119
3394,好融e贷,湖南|岳阳,2015-01-20,停业或转型,3394
3171,巧巧财富,安徽|合肥,2015-04-20,停业或转型,3171
1836,招财袋,上海|普陀,2014-02-14,停业或转型,1836
425,奇子贷,北京|东城,2013-11-18,停业或转型,425
1675,玖盈贷,北京|朝阳,2015-03-09,停业或转型,1675
921,永利财富（粤）,广东|深圳,2014-08-29,停业或转型,921
1443,兴中宝,上海|浦东,2014-10-16,停业或转型,1443
4265,天天乐贷,山东|淄博,2016-03-15,停业或转型,4265
2577,蓝筹汇,河北|石家庄,2015-07-15,停业或转型,2577
3902,乐米金服,上海|虹口,2015-12-28,停业或转型,3902
1431,52金融,湖南|长沙,2015-01-28,停业或转型,1431
918,庆协投资,浙江|杭州,2014-10-20,停业或转型,918
2124,优金客,北京|朝阳,2015-03-17,停业或转型,2124
2166,E湘资本,湖南|永州,2015-05-06,停业或转型,2166
4097,新凯无忧,广东|深圳,2015-08-09,停业或转型,4097
2096,同城投,广东|深圳,2015-05-25,停业或转型,2096
4559,悦德财富,北京|昌平,2016-05-19,停业或转型,4559
114,起点贷,湖北|宜昌,2013-01-18,停业或转型,114
4391,互汇盈,北京|朝阳,2015-04-25,停业或转型,4391
4101,87汇财,四川|成都,2014-08-07,停业或转型,4101
538,88财富网,广东|深圳,2013-10-18,停业或转型,538
4780,粤科金服,广东|广州,2016-06-08,停业或转型,4780
4136,虹维智投,辽宁|盘锦,2015-12-05,停业或转型,4136
6234,旺和财富,北京|朝阳,2015-12-28,停业或转型,6234
1850,蚂蚁兄弟,福建|厦门,2015-04-15,停业或转型,1850
1494,爱财网,上海|长宁,2014-10-24,停业或转型,1494
2433,苏富贷,江苏|苏州,2014-12-31,停业或转型,2433
886,骑士贷,北京|海淀,2014-09-02,停业或转型,886
2211,有钱金融,广东|深圳,2016-12-27,停业或转型,2211
3626,金网贷,湖北|武汉,2015-12-07,停业或转型,3626
6387,城惠金服,浙江|杭州,2016-03-01,停业或转型,6387
1710,唯信贷,安徽|合肥,2014-11-13,停业或转型,1710
482,帮友贷,北京|朝阳,2013-11-04,停业或转型,482
4049,万度财富,山东|济南,2016-01-14,停业或转型,4049
6407,汉华财富,宁夏|银川,2017-03-15,停业或转型,6407
1963,云浩金融,广东|深圳,2015-04-11,停业或转型,1963
4524,中鼎创盈,湖北|武汉,2015-10-17,停业或转型,4524
1685,超信贷,广东|广州,2014-12-10,停业或转型,1685
4063,融头金融,北京|东城,2015-12-10,停业或转型,4063
1277,三惠富邦,山东|滨州,2015-01-05,停业或转型,1277
1083,创益100,江苏|镇江,2014-09-01,停业或转型,1083
2850,湛利金融,上海|杨浦,2015-09-08,停业或转型,2850
1699,易小贷,山东|济宁,2014-09-14,停业或转型,1699
1559,汇银宝,浙江|宁波,2015-03-02,停业或转型,1559
2227,俊博财富,山西|太原,2015-07-10,停业或转型,2227
3568,金银富,江苏|苏州,2015-11-26,停业或转型,3568
3863,本倍财富,广东|广州,2015-09-11,停业或转型,3863
3058,众信所,广东|广州,2015-09-09,停业或转型,3058
451,神州通宝,广东|深圳,2014-01-04,停业或转型,451
703,大印财富通,河南|南阳,2014-04-03,停业或转型,703
1177,融星行,重庆|渝中,2014-10-23,停业或转型,1177
1060,钱贷子金融,湖北|武汉,2014-10-01,停业或转型,1060
2556,联合易贷,广东|深圳,2015-07-23,停业或转型,2556
3582,佰富行,江苏|南京,2014-02-10,停业或转型,3582
3928,朋友范,北京|朝阳,2015-07-01,停业或转型,3928
3908,淦源贷,浙江|台州,2015-12-25,停业或转型,3908
1913,宏骏时贷,福建|泉州,2014-10-01,停业或转型,1913
1922,智能投,北京|海淀,2015-04-28,停业或转型,1922
2555,鑫隆财富,天津|静海,2015-07-01,停业或转型,2555
1022,盈联网,四川|成都,2014-09-03,停业或转型,1022
2092,苏银财富,江苏|南京,2015-05-06,停业或转型,2092
6647,邑民金融,上海|松江,2017-08-02,停业或转型,6647
3167,储亿宝财富,江苏|常州,2015-10-12,停业或转型,3167
1974,易车速贷,陕西|西安,2015-04-01,停业或转型,1974
1809,慈E贷,浙江|宁波,2015-04-22,停业或转型,1809
4489,宜帮金融,浙江|杭州,2015-11-11,停业或转型,4489
3377,四海全球,北京|昌平,2015-01-01,停业或转型,3377
4042,好借存,北京|丰台,2016-01-01,停业或转型,4042
3516,融信速贷,河北|石家庄,2015-11-25,停业或转型,3516
3874,惠众e金,山东|济南,2015-11-06,停业或转型,3874
510,科煌财富,广东|深圳,2014-05-17,停业或转型,510
1751,金猫微贷,河南|郑州,2014-10-27,停业或转型,1751
970,756金融网,浙江|杭州,2014-08-08,停业或转型,970
1228,创世金融,河南|郑州,2014-11-18,停业或转型,1228
2563,大米金融,四川|成都,2015-07-01,停业或转型,2563
2051,微银贷,湖南|长沙,2015-03-01,停业或转型,2051
6434,金海金服,江西|上饶,2017-03-27,停业或转型,6434
4579,非常易贷,黑龙江|哈尔滨,2014-07-28,停业或转型,4579
4254,穿山甲金服,上海|长宁,2016-02-05,停业或转型,4254
6531,大宋财富,浙江|杭州,2017-06-01,停业或转型,6531
2852,川建恒升,陕西|延安,2015-08-06,停业或转型,2852
2427,蚂蚁白领,北京|朝阳,2015-02-14,停业或转型,2427
4163,牛津所,天津|河西,2016-01-01,停业或转型,4163
4202,宁金所,江苏|南京,2016-03-09,停业或转型,4202
1264,安贷宝,湖南|株洲,2014-12-29,停业或转型,1264
2149,新沃金融,北京|海淀,2015-02-17,停业或转型,2149
838,安信聚贷,广东|东莞,2014-06-25,停业或转型,838
714,三分贷,湖南|长沙,2014-03-26,停业或转型,714
4424,小熊贷,山东|滨州,2016-04-14,停业或转型,4424
1970,中利财富,天津|滨海新区,2014-11-18,停业或转型,1970
4227,邦信贷,山东|临沂,2015-12-18,停业或转型,4227
3898,楚易贷,湖北|武汉,2015-09-18,停业或转型,3898
652,中国融信贷,贵州|贵阳,2014-06-18,停业或转型,652
2587,一点投,广东|深圳,2015-06-26,停业或转型,2587
3857,钱钱贷,北京|朝阳,2014-11-01,停业或转型,3857
953,阳光e贷,浙江|湖州,2014-07-10,停业或转型,953
2457,hello金融,陕西|西安,2015-06-01,停业或转型,2457
1325,币胜贷,内蒙古|呼和浩特,2014-10-01,停业或转型,1325
3274,盛平财富,江苏|常州,2015-10-15,停业或转型,3274
3529,猪猪理财,上海|虹口,2015-10-21,停业或转型,3529
3078,亚丰金融,湖北|武汉,2015-10-08,停业或转型,3078
2936,昱盛财富,陕西|咸阳,2015-09-16,停业或转型,2936
945,明贷网,浙江|杭州,2014-09-20,停业或转型,945
884,沃信财富,江西|赣州,2014-09-25,停业或转型,884
3474,蜜蜂资本,河南|郑州,2015-05-03,停业或转型,3474
3793,一起金融,北京|海淀,2014-11-01,停业或转型,3793
3144,朋友贷,广东|深圳,2013-01-01,停业或转型,3144
2938,钱联钱网,广东|东莞,2015-08-18,停业或转型,2938
2712,互投金融,湖北|武汉,2015-08-26,停业或转型,2712
2725,添添投,山东|潍坊,2014-10-01,停业或转型,2725
3501,佰老汇金融,湖北|武汉,2015-11-11,停业或转型,3501
590,印子坊,广东|深圳,2014-05-18,停业或转型,590
271,好借好还,河南|驻马店,2013-09-10,停业或转型,271
2500,惠融投资,重庆|渝中,2014-04-01,停业或转型,2500
4250,好利信,江苏|南京,2015-01-10,停业或转型,4250
2721,汇鑫在线,广东|深圳,2015-08-01,停业或转型,2721
2561,飞翼聚财,贵州|遵义,2015-08-01,停业或转型,2561
3478,小猫钱钱,黑龙江|哈尔滨,2015-11-16,停业或转型,3478
4041,多肉理财,上海|浦东,2015-10-10,停业或转型,4041
5041,众立信,四川|绵阳,2016-08-24,停业或转型,5041
3061,添亿创投,安徽|阜阳,2015-08-28,停业或转型,3061
3132,祁商创富,湖南|长沙,2015-09-28,停业或转型,3132
1300,钱景家财猫,北京|海淀,2014-12-05,停业或转型,1300
1173,吉强贷,河北|石家庄,2014-11-24,停业或转型,1173
1858,银鑫源,广东|深圳,2015-04-18,停业或转型,1858
4890,乐猫金融,上海|静安,2016-05-31,停业或转型,4890
4272,梅菜肉丸,北京|朝阳,2015-11-19,停业或转型,4272
4157,天财猫,北京|朝阳,2016-02-22,停业或转型,4157
2893,理融宝,安徽|合肥,2015-05-10,停业或转型,2893
4512,华盟金融,广东|深圳,2016-06-12,停业或转型,4512
4461,全球星金服,北京|朝阳,2016-04-27,停业或转型,4461
6233,金品创投,湖南|长沙,2015-05-05,停业或转型,6233
2940,资交所,上海|浦东,2015-07-03,停业或转型,2940
4158,718金融,北京|西城,2016-02-02,停业或转型,4158
449,乐信,广东|深圳,2014-01-01,停业或转型,449
4196,宜贷在线,上海|普陀,2016-01-22,停业或转型,4196
2761,医疗贷,河南|郑州,2015-06-11,停业或转型,2761
1124,中银汇通（皖）,安徽|合肥,2014-12-02,停业或转型,1124
688,熊猫贷,北京|东城,2014-06-25,停业或转型,688
1035,瑞涛财富,浙江|金华,2014-10-08,停业或转型,1035
1823,龙宝斋,北京|海淀,2013-10-16,停业或转型,1823
1507,公明贷,上海|黄浦,2014-12-08,停业或转型,1507
1569,百顺贷,山东|聊城,2014-08-28,停业或转型,1569
4119,亿升财富,湖南|常德,2016-03-02,停业或转型,4119
1057,家家聚财,山东|济南,2014-05-18,停业或转型,1057
4088,魔环电影,上海|长宁,2015-06-23,停业或转型,4088
3597,爱银网,北京|海淀,2015-08-16,停业或转型,3597
3128,快手理财,北京|海淀,2015-10-01,停业或转型,3128
4004,小财大用,广东|深圳,2016-01-08,停业或转型,4004
2010,伊人财,湖北|武汉,2015-05-20,停业或转型,2010
2091,民泰财富,浙江|温州,2015-04-13,停业或转型,2091
1905,宝盖头,上海|普陀,2014-08-29,停业或转型,1905
1933,电子贷,广东|深圳,2015-01-13,停业或转型,1933
4287,前海金易贷,广东|深圳,2015-12-28,停业或转型,4287
1396,易贷金融,四川|泸州,2014-10-29,停业或转型,1396
650,金谷网盈,福建|厦门,2013-12-28,停业或转型,650
542,北城贷,北京|朝阳,2014-01-15,停业或转型,542
578,华信在线,湖北|武汉,2014-05-06,停业或转型,578
2604,板桥贷,江苏|泰州,2015-08-18,停业或转型,2604
3337,懒猫1688,浙江|杭州,2015-10-01,停业或转型,3337
194,信诚金服,北京|朝阳,2013-07-18,停业或转型,194
6296,钱升钱,广东|深圳,2016-12-01,停业或转型,6296
5713,雄图创投,云南|昆明,2016-10-05,停业或转型,5713
4191,千百亿金融,广东|珠海,2015-07-20,停业或转型,4191
5570,聚金所,吉林|长春,2015-06-01,停业或转型,5570
3856,冀银理财,上海|静安,2015-11-19,停业或转型,3856
4525,天石金融,广东|深圳,2015-11-25,停业或转型,4525
907,安星财富网,广东|深圳,2014-08-18,停业或转型,907
2048,特付贷,河北|石家庄,2015-03-03,停业或转型,2048
922,可投可贷（川）,四川|成都,2014-12-26,停业或转型,922
2415,金贝艺融,北京|宣武,2015-04-08,停业或转型,2415
3011,贝壳金服,浙江|杭州,2015-06-08,停业或转型,3011
565,众和贷,内蒙古|包头,2014-01-09,停业或转型,565
2471,中商行,广东|深圳,2015-05-23,停业或转型,2471
5541,票票管家,四川|成都,2016-01-30,停业或转型,5541
3162,善融,广东|深圳,2015-04-01,停业或转型,3162
1837,元富资产,浙江|宁波,2015-04-14,停业或转型,1837
1576,微贷在线,广东|东莞,2014-12-02,停业或转型,1576
2130,麦粒金融,河南|郑州,2015-06-16,停业或转型,2130
4092,裕贷网,广东|东莞,2015-12-10,停业或转型,4092
2068,东岳宝,山东|泰安,2015-04-10,停业或转型,2068
3901,松鼠金融,北京|海淀,2015-10-08,停业或转型,3901
1965,奕盈贷,河北|保定,2015-04-08,停业或转型,1965
1791,一对一贷,重庆|江北,2015-01-29,停业或转型,1791
1639,爱利是,上海|黄浦,2015-02-08,停业或转型,1639
919,宜企贷,山东|青岛,2014-07-25,停业或转型,919
614,京城贷,北京|丰台,2014-03-04,停业或转型,614
3512,铁甲金融,北京|东城,2015-10-30,停业或转型,3512
3066,金润创投,江苏|南京,2015-05-08,停业或转型,3066
5233,金汇微金,天津|和平,2015-09-14,停业或转型,5233
1027,微众筹,上海|浦东,2014-08-26,停业或转型,1027
4439,深创金服,湖北|武汉,2016-06-01,停业或转型,4439
6636,开茂创投,浙江|台州,2017-06-30,停业或转型,6636
4884,都市金融,贵州|贵阳,2016-02-17,停业或转型,4884
860,中浩信投,江西|鹰潭,2014-07-24,停业或转型,860
4740,兆金所,广东|深圳,2015-04-20,停业或转型,4740
3075,庭好贷,上海|普陀,2014-11-28,停业或转型,3075
3900,PPMAX有道理财,广东|深圳,2014-10-08,停业或转型,3900
479,袋袋金,广东|深圳,2014-03-14,停业或转型,479
4079,宜贷投,贵州|贵阳,2015-12-01,停业或转型,4079
968,爱达财富,重庆|南岸,2014-09-15,停业或转型,968
4434,诺金融,广东|深圳,2016-05-10,停业或转型,4434
4017,广阔创投,浙江|杭州,2015-09-10,停业或转型,4017
1729,天科财富,浙江|温州,2015-02-02,停业或转型,1729
262,瑞贷通,江西|宜春,2013-05-03,停业或转型,262
624,易简贷,河北|石家庄,2014-06-24,停业或转型,624
3650,3A金融,北京|东城,2015-07-29,停业或转型,3650
